match_id,bowler,inning,batting_team,total_bowler_runs,maiden,economy,overs,wickets,venue,catch,Direct_runout,Indirect_runout,Stumping,lbw/bowled,fp_points,fp_avg,opp_avg,ven_avg,inn_avg,run_avg,eco_avg,maiden_avg,wicket_avg,over_avg,Points
363,SK Trivedi,1,Royal Challengers Bangalore,20,0,6.666666667,3,1,Sawai Mansingh Stadium,0,0,0,0,1,35,0,36.375,40.72413793,27.75757576,25.74626866,7.85199005,0.029850746,1.014925373,3.358208955,9.5
363,RP Singh,2,Rajasthan Royals,35,0,8.75,4,1,Sawai Mansingh Stadium,1,0,0,0,0,33,57,42.72727273,15.5,30.58823529,28.57333333,7.742222222,0.026666667,1.28,3.706666667,9
363,R Rampaul,2,Rajasthan Royals,28,1,7,4,2,Sawai Mansingh Stadium,0,0,0,0,0,64,61,80,64,68.33333333,27,6.75,0.5,1.666666667,4,9.5
363,M Kartik,2,Rajasthan Royals,32,0,10.66666667,3,0,Sawai Mansingh Stadium,1,0,0,0,0,6,24.66666667,15.57142857,1.333333333,18.92857143,24.6122449,7.324829932,0.020408163,0.653061224,3.448979592,8.5
363,S Sreesanth,1,Royal Challengers Bangalore,35,1,8.75,4,1,Sawai Mansingh Stadium,0,0,0,0,0,37,30.33333333,31,36,39,27.34883721,8.441860465,0.093023256,1,3.395348837,9
363,R Vinay Kumar,2,Rajasthan Royals,39,0,9.75,4,2,Sawai Mansingh Stadium,0,0,0,0,1,58,69,21.9,30.5,34.33333333,28.18571429,8.125,0,1.314285714,3.485714286,9
364,R Sharma,1,Chennai Super Kings,27,0,6.75,4,1,Subrata Roy Sahara Stadium,0,0,0,0,1,35,29,25.83333333,42.55555556,33.9047619,23.675,6.860416667,0.025,1.025,3.525,9.5
364,AB Dinda,1,Chennai Super Kings,41,0,10.25,4,0,Subrata Roy Sahara Stadium,0,0,0,0,0,-2,55.33333333,16.28571429,24.57142857,34.625,26.18367347,7.914965986,0.020408163,1.142857143,3.387755102,8.5
364,KW Richardson,1,Chennai Super Kings,35,0,8.75,4,1,Subrata Roy Sahara Stadium,0,0,0,0,1,33,0,33,33,16.5,36.5,9.125,0,0.5,4,9
364,B Kumar,1,Chennai Super Kings,24,1,6,4,0,Subrata Roy Sahara Stadium,0,0,0,0,0,14,9.666666667,28,36,29,23.04,6.71,0.08,0.8,3.44,9.5
364,MM Sharma,2,Pune Warriors,21,0,5.25,4,3,Subrata Roy Sahara Stadium,0,0,0,0,1,91,29,91,91,76.33333333,18.85714286,6.130952381,0,1.428571429,3.142857143,10
365,S Nadeem,1,Kolkata Knight Riders,23,1,5.75,4,1,Shaheed Veer Narayan Singh International Stadium,0,0,0,0,0,41,2,23.75,20.5,23.55555556,25.69230769,6.836538462,0.038461538,0.730769231,3.769230769,9.5
365,UT Yadav,1,Kolkata Knight Riders,36,0,9,4,2,Shaheed Veer Narayan Singh International Stadium,1,0,0,0,1,66,51,45.57142857,59,45.04347826,26.95,8.064583333,0.05,1.225,3.475,9
365,L Balaji,2,Delhi Daredevils,35,0,8.75,4,1,Shaheed Veer Narayan Singh International Stadium,1,0,0,0,0,33,17.33333333,40,33,33.60606061,27.33333333,7.997222222,0.033333333,1.116666667,3.45,9
365,M Morkel,1,Kolkata Knight Riders,22,0,5.5,4,1,Shaheed Veer Narayan Singh International Stadium,0,0,0,0,0,29,33,42.2,14.5,46.63636364,29.35135135,7.565315315,0.027027027,1.405405405,3.891891892,9.5
365,B Lee,2,Delhi Daredevils,26,0,6.5,4,1,Shaheed Veer Narayan Singh International Stadium,0,0,0,0,0,27,33.66666667,51.14285714,27,22.06666667,28.81578947,7.449561404,0.078947368,0.789473684,3.868421053,9.5
365,A Nehra,1,Kolkata Knight Riders,37,0,9.25,4,1,Shaheed Veer Narayan Singh International Stadium,0,0,0,0,0,25,17.33333333,26.14285714,13.5,47.77777778,27.82352941,7.694444444,0.019607843,1.235294118,3.607843137,9
366,MG Johnson,2,Sunrisers Hyderabad,21,0,7,3,1,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,27,42.66666667,27,27,46.5,29.22222222,7.638888889,0,1.333333333,3.777777778,9.5
366,DW Steyn,1,Mumbai Indians,27,0,6.75,4,0,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,2,34.33333333,48.75,47.92857143,42.51724138,24.88709677,6.512096774,0.112903226,1.225806452,3.85483871,9.5
366,SL Malinga,2,Sunrisers Hyderabad,23,0,7.666666667,3,0,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,0,34.33333333,0,56.5,46.26470588,24.859375,6.345052083,0.109375,1.5625,3.9375,9
366,I Sharma,1,Mumbai Indians,15,1,3.75,4,2,"Rajiv Gandhi International Stadium, Uppal",1,0,0,0,1,84,31,42.625,31.75,31.18181818,27.50943396,7.617924528,0.037735849,0.924528302,3.660377358,10
366,DS Kulkarni,2,Sunrisers Hyderabad,13,0,6.5,2,1,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,27,74.66666667,27,27,29,25.7,8.180555556,0.033333333,1.233333333,3.266666667,9.5
366,PP Ojha,2,Sunrisers Hyderabad,18,0,4.5,4,0,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,6,45,6,12.2,36.72222222,24.7826087,7.291062802,0,1.260869565,3.507246377,10
366,A Mishra,1,Mumbai Indians,24,0,6,4,2,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,1,60,55.33333333,24.2,40.73333333,35.06451613,25.60869565,7.18115942,0.043478261,1.362318841,3.666666667,9.5
366,KV Sharma,1,Mumbai Indians,25,0,6.25,4,0,"Rajiv Gandhi International Stadium, Uppal",1,0,0,0,0,10,22,10,31,29.66666667,17,6.236111111,0.166666667,0.666666667,3,9.5
366,Harbhajan Singh,2,Sunrisers Hyderabad,35,0,8.75,4,1,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,25,52.33333333,25,26,40.34210526,24.32394366,7.063380282,0.056338028,1.028169014,3.535211268,9
367,P Awana,1,Chennai Super Kings,29,0,7.25,4,2,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,50,26.66666667,26,25,34,29.3,7.741666667,0.05,1.35,3.85,9.5
367,P Kumar,1,Chennai Super Kings,38,0,9.5,4,0,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,0,31.66666667,36.08333333,11,29.48780488,28.19480519,7.668831169,0.155844156,0.948051948,3.727272727,9
367,MS Gony,1,Chennai Super Kings,29,0,14.5,2,0,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,-6,38.66666667,-6,24.8,28.0625,28.625,9.066666667,0.075,0.925,3.4,8
367,MM Sharma,2,Kings XI Punjab,31,0,7.75,4,2,"MA Chidambaram Stadium, Chepauk",0,0,0,0,1,58,59.33333333,58,29.4,71.75,20.375,6.333333333,0,1.5,3.25,9.5
368,R Vinay Kumar,2,Pune Warriors,31,0,7.75,4,3,Subrata Roy Sahara Stadium,0,0,0,0,0,79,57.33333333,65,87,35.77419355,28.22535211,8.11971831,0,1.338028169,3.492957746,9.5
368,BAW Mendis,1,Royal Challengers Bangalore,25,0,6.25,4,0,Subrata Roy Sahara Stadium,0,0,0,0,0,2,28.33333333,9.666666667,2,23.6,30,7.5,0,0.888888889,4,9.5
368,RP Singh,2,Pune Warriors,27,0,6.75,4,1,Subrata Roy Sahara Stadium,1,0,0,0,0,35,34.33333333,26.66666667,35,30.71428571,28.55263158,7.729166667,0.026315789,1.276315789,3.710526316,9.5
368,R Sharma,1,Royal Challengers Bangalore,36,0,9,4,0,Subrata Roy Sahara Stadium,1,0,0,0,0,8,20,27.2,39.1,32.72727273,23.97560976,6.912601626,0.024390244,1,3.536585366,9
368,AB Dinda,1,Royal Challengers Bangalore,52,0,13,4,2,Subrata Roy Sahara Stadium,0,0,0,0,1,52,54.66666667,45.85714286,28,35.32,26.7,8.016666667,0.02,1.16,3.4,8.5
368,M Muralitharan,2,Pune Warriors,32,0,10.66666667,3,0,Subrata Roy Sahara Stadium,0,0,1,0,0,4,28,33,34,38.14285714,25.46666667,6.545833333,0.016666667,1.016666667,3.916666667,8.5
368,M Kartik,2,Pune Warriors,29,0,7.25,4,2,Subrata Roy Sahara Stadium,0,0,0,0,0,50,24,41.5,11,20,24.7,7.323333333,0.02,0.68,3.46,9.5
368,B Kumar,1,Royal Challengers Bangalore,20,0,6.666666667,3,0,Subrata Roy Sahara Stadium,1,0,0,0,0,10,6,3.5,33.4,27.94444444,22.92307692,6.708333333,0.076923077,0.769230769,3.423076923,9.5
369,SK Trivedi,2,Kolkata Knight Riders,24,0,8,3,0,Eden Gardens,0,0,0,0,0,0,11,32.2,5,33.14285714,25.72058824,7.854166667,0.029411765,1,3.352941176,9
369,SMSM Senanayake,1,Rajasthan Royals,26,0,6.5,4,2,Eden Gardens,0,0,0,0,1,60,31.33333333,60,38.6,49.33333333,28.16666667,7.041666667,0.166666667,1.166666667,4,9.5
370,UT Yadav,2,Sunrisers Hyderabad,27,0,9,3,0,"Rajiv Gandhi International Stadium, Uppal",1,0,0,0,0,8,40,3,8,25.16666667,26.95121951,8.087398374,0.048780488,1.195121951,3.463414634,9
370,I Sharma,1,Delhi Daredevils,11,1,3.666666667,3,1,"Rajiv Gandhi International Stadium, Uppal",1,0,0,0,1,59,35,37.14285714,33.84615385,32.39130435,27.2037037,7.544753086,0.055555556,0.925925926,3.648148148,10
370,KV Sharma,1,Delhi Daredevils,9,0,4.5,2,1,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,31,8,31,31,30,15.85714286,5.988095238,0.142857143,0.714285714,2.857142857,10
370,A Nehra,2,Sunrisers Hyderabad,14,0,7,2,1,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,27,17.33333333,27,13.5,24.8,27.55769231,7.681089744,0.019230769,1.230769231,3.576923077,9.5
370,S Nadeem,2,Sunrisers Hyderabad,7,0,3.5,2,0,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,6,15.66666667,37,13,23.88888889,25,6.712962963,0.037037037,0.703703704,3.703703704,10
370,A Mishra,1,Delhi Daredevils,16,0,4,4,1,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,31,49,16.66666667,40.125,34.9375,25.47142857,7.135714286,0.042857143,1.357142857,3.671428571,10
370,DW Steyn,1,Delhi Daredevils,21,0,5.25,4,2,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,2,70,22,51.125,49.4,43.43333333,24.82539683,6.492063492,0.111111111,1.238095238,3.857142857,10
371,Harbhajan Singh,2,Chennai Super Kings,13,0,3.25,4,1,Wankhede Stadium,0,0,0,0,1,39,57.33333333,35.08333333,38.35,40.30769231,24.16666667,7.010416667,0.055555556,1.027777778,3.541666667,10
371,MG Johnson,2,Chennai Super Kings,27,0,9,3,3,Wankhede Stadium,0,0,0,0,2,95,34.33333333,62,63.6,53.42857143,29,7.775,0,1.5,3.7,9
371,B Laughlin,1,Mumbai Indians,46,0,11.5,4,0,Wankhede Stadium,0,0,0,0,0,-4,25,10.5,-4,10.5,35.5,9.916666667,0,0.5,3.5,8.5
371,P Suyal,2,Chennai Super Kings,21,0,7,3,1,Wankhede Stadium,1,0,0,0,0,35,0,35,35,35,21,7,0,1,3,9.5
371,PP Ojha,2,Chennai Super Kings,11,0,3.666666667,3,3,Wankhede Stadium,0,0,0,0,0,85,36.66666667,53.27272727,40.6,38.02702703,24.58571429,7.239285714,0,1.285714286,3.5,10
371,MM Sharma,1,Mumbai Indians,20,0,5,4,0,Wankhede Stadium,0,0,0,0,0,6,62,6,6,21,20.33333333,6.185185185,0,1.333333333,3.333333333,10
371,SL Malinga,2,Chennai Super Kings,6,0,2,3,2,Wankhede Stadium,0,0,0,0,1,64,11.66666667,52.9,52.57894737,46.77142857,24.56923077,6.278205128,0.107692308,1.569230769,3.923076923,10
372,K Upadhyay,2,Rajasthan Royals,29,0,9.666666667,3,0,Sawai Mansingh Stadium,0,0,0,0,0,0,0,0,0,0,31,8.958333333,0,0,3.5,9
372,R Sharma,2,Rajasthan Royals,38,0,9.5,4,0,Sawai Mansingh Stadium,1,0,0,0,0,8,22.66666667,33.4,37,29.85,24.30952381,6.974206349,0.023809524,0.976190476,3.547619048,9
372,B Kumar,2,Rajasthan Royals,38,0,9.5,4,1,Sawai Mansingh Stadium,1,0,0,0,0,33,8,23.25,16.5,23.11111111,23.48148148,6.811728395,0.074074074,0.777777778,3.444444444,9
372,WD Parnell,2,Rajasthan Royals,27,0,6.75,4,3,Sawai Mansingh Stadium,0,0,0,0,1,89,27.66666667,58,89,28.71428571,24.53333333,6.866666667,0.066666667,1.333333333,3.666666667,9.5
372,SK Trivedi,1,Pune Warriors,33,0,8.25,4,1,Sawai Mansingh Stadium,0,0,0,0,0,25,11.66666667,36,40.2,27.67647059,25.82608696,7.859903382,0.028985507,1,3.362318841,9
373,M Kartik,2,Kings XI Punjab,24,0,8,3,2,"Punjab Cricket Association Stadium, Mohali",0,0,0,0,1,58,29.66666667,21.66666667,58,21.26666667,24.68627451,7.336601307,0.019607843,0.705882353,3.450980392,9
373,P Awana,1,Royal Challengers Bangalore,28,0,7,4,1,"Punjab Cricket Association Stadium, Mohali",0,0,0,0,0,27,35,46.33333333,43.66666667,33.41666667,29.23809524,7.706349206,0.047619048,1.333333333,3.857142857,9.5
373,R Vinay Kumar,2,Kings XI Punjab,48,0,12,4,1,"Punjab Cricket Association Stadium, Mohali",0,0,0,0,0,21,72,13.75,24.5,35.3125,28.5,8.173611111,0,1.333333333,3.5,8.5
373,P Kumar,1,Royal Challengers Bangalore,28,0,7,4,0,"Punjab Cricket Association Stadium, Mohali",0,0,0,0,0,2,12.33333333,6.8,28.9375,28.83333333,28.19230769,7.66025641,0.153846154,0.935897436,3.730769231,9.5
373,RP Singh,2,Kings XI Punjab,38,0,12.66666667,3,0,"Punjab Cricket Association Stadium, Mohali",0,0,0,0,0,-6,33,27,9.666666667,29.69444444,28.67532468,7.793290043,0.025974026,1.25974026,3.701298701,8.5
373,MS Gony,1,Royal Challengers Bangalore,41,0,10.25,4,2,"Punjab Cricket Association Stadium, Mohali",0,0,0,0,2,64,16.66666667,47.25,33.2,30.17647059,28.92682927,9.095528455,0.073170732,0.951219512,3.414634146,8.5
373,R Rampaul,2,Kings XI Punjab,27,0,6.75,4,1,"Punjab Cricket Association Stadium, Mohali",0,0,0,0,0,27,50.33333333,27,27,58,27,6.75,0.428571429,1.571428571,4,9.5
374,AB Agarkar,2,Rajasthan Royals,22,0,11,2,0,Sawai Mansingh Stadium,1,0,0,0,0,6,-2,22.33333333,13.5,19.69230769,27.4047619,9.035714286,0.023809524,0.785714286,3.119047619,8.5
374,SW Tait,1,Delhi Daredevils,39,0,13,3,0,Sawai Mansingh Stadium,0,0,0,0,0,-6,7,17.75,25.16666667,56.625,30.47619048,8.035714286,0.095238095,1.238095238,3.857142857,8.5
374,SK Trivedi,1,Delhi Daredevils,21,0,5.25,4,1,Sawai Mansingh Stadium,0,0,0,0,0,29,20,18.375,39.83870968,27.71428571,25.75714286,7.822619048,0.028571429,1,3.371428571,10
374,P Negi,2,Rajasthan Royals,28,0,7,4,0,Sawai Mansingh Stadium,0,0,0,0,0,2,19.33333333,62,62,2,25.71428571,7.154761905,0,1,3.714285714,9.5
374,S Kaul,2,Rajasthan Royals,23,1,5.75,4,1,Sawai Mansingh Stadium,0,0,0,0,0,41,43,41,41,42,15.5,4.875,1,1,3,9.5
374,PV Tambe,1,Delhi Daredevils,30,0,7.5,4,0,Sawai Mansingh Stadium,0,0,0,0,0,0,0,0,0,0,30,7.5,0,0,4,9.5
374,UT Yadav,2,Rajasthan Royals,28,0,9.333333333,3,0,Sawai Mansingh Stadium,0,0,0,0,0,0,42,36,13.5,23.84210526,26.97619048,8.117063492,0.047619048,1.166666667,3.452380952,9
374,M Morkel,2,Rajasthan Royals,40,0,10,4,0,Sawai Mansingh Stadium,0,0,0,0,0,-2,20,27.25,24.66666667,33.75,29.63157895,7.629385965,0.026315789,1.368421053,3.894736842,8.5
375,L Balaji,1,Mumbai Indians,7,1,2.333333333,3,0,Wankhede Stadium,0,0,1,0,0,24,27.66666667,18,17.6,32.78571429,27,7.904371585,0.049180328,1.098360656,3.442622951,10
375,AN Ahmed,2,Kolkata Knight Riders,18,0,6,3,1,Wankhede Stadium,1,0,0,0,0,35,45.33333333,69,25.75,17,25.55555556,8.601851852,0.111111111,0.888888889,3,9.5
375,Harbhajan Singh,2,Kolkata Knight Riders,27,0,6.75,4,3,Wankhede Stadium,0,0,0,0,0,81,49.66666667,20.55555556,40.38095238,41.325,24.20547945,7.006849315,0.054794521,1.054794521,3.547945205,9.5
375,MG Johnson,2,Kolkata Knight Riders,13,0,3.25,4,2,Wankhede Stadium,0,0,0,0,1,64,60,58,63.66666667,54.75,27.54545455,7.363636364,0,1.545454545,3.727272727,10
375,PP Ojha,2,Kolkata Knight Riders,23,0,5.75,4,2,Wankhede Stadium,0,0,0,0,1,62,47,32.90909091,42.54545455,38.65789474,24.56338028,7.218309859,0,1.295774648,3.507042254,9.5
375,SL Malinga,2,Kolkata Knight Riders,15,0,3.75,4,2,Wankhede Stadium,1,0,0,0,1,72,32.33333333,43.88888889,53.55,47.47222222,24.42424242,6.23989899,0.106060606,1.575757576,3.924242424,10
376,I Sharma,1,Chennai Super Kings,66,0,16.5,4,0,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,-6,46.33333333,11,31,30.79166667,27.90909091,7.707575758,0.054545455,0.909090909,3.654545455,8
376,MM Sharma,2,Sunrisers Hyderabad,28,0,7,4,2,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,52,51.66666667,51,52,67.8,21.1,6.266666667,0,1.4,3.4,9.5
376,DW Steyn,1,Chennai Super Kings,17,1,4.25,4,0,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,18,38.33333333,27.33333333,47.4375,42.61290323,24.703125,6.45703125,0.125,1.21875,3.859375,10
376,A Mishra,1,Chennai Super Kings,41,0,10.25,4,0,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,-2,29.66666667,33.28571429,37.64705882,33.81818182,25.69014085,7.179577465,0.042253521,1.338028169,3.676056338,8.5
376,KV Sharma,1,Chennai Super Kings,19,0,9.5,2,0,"Rajiv Gandhi International Stadium, Uppal",1,0,0,0,0,8,12.33333333,13,25.25,25.6,16.25,6.427083333,0.125,0.625,2.75,9
377,MS Gony,2,Rajasthan Royals,22,0,11,2,0,"Punjab Cricket Association Stadium, Mohali",0,0,0,0,0,-2,29.66666667,11.2,27.33333333,26.56,28.76190476,9.140873016,0.071428571,0.928571429,3.380952381,8.5
377,P Awana,2,Rajasthan Royals,39,0,9.75,4,0,"Punjab Cricket Association Stadium, Mohali",0,0,0,0,0,0,27.66666667,11,39.3,43.7,29.68181818,7.799242424,0.045454545,1.272727273,3.863636364,9
377,SK Trivedi,1,Kings XI Punjab,18,0,9,2,0,"Punjab Cricket Association Stadium, Mohali",0,0,0,0,0,0,18,33.3,17,26.94444444,25.64788732,7.839201878,0.028169014,0.985915493,3.352112676,9
377,P Kumar,2,Rajasthan Royals,27,0,6.75,4,0,"Punjab Cricket Association Stadium, Mohali",0,0,0,0,0,2,12.33333333,30.8,27.35294118,29.2972973,28.17721519,7.648734177,0.151898734,0.924050633,3.734177215,9.5
377,S Sreesanth,1,Kings XI Punjab,18,0,9,2,0,"Punjab Cricket Association Stadium, Mohali",0,0,0,0,0,0,44.66666667,32.33333333,28.36363636,37.30434783,27.13636364,8.454545455,0.090909091,0.977272727,3.363636364,9
378,L Balaji,2,Pune Warriors,19,0,4.75,4,3,Subrata Roy Sahara Stadium,0,0,0,0,1,93,28,60.66666667,51,35.35294118,26.87096774,7.853494624,0.048387097,1.129032258,3.451612903,10
378,K Upadhyay,1,Kolkata Knight Riders,19,0,9.5,2,0,Subrata Roy Sahara Stadium,1,0,0,0,0,8,0,8,4,4,27,9.138888889,0,0,3,9
378,WD Parnell,1,Kolkata Knight Riders,40,0,10,4,0,Subrata Roy Sahara Stadium,0,0,0,0,0,-2,57.33333333,20.25,36.25,44.33333333,25.5,7.0625,0.0625,1.25,3.6875,8.5
378,B Kumar,1,Kolkata Knight Riders,25,0,6.25,4,3,Subrata Roy Sahara Stadium,0,0,0,0,0,81,19,51.25,37.72727273,30.73684211,23.53571429,6.791666667,0.071428571,0.857142857,3.464285714,9.5
379,JD Unadkat,2,Delhi Daredevils,25,0,6.25,4,5,Feroz Shah Kotla,0,0,0,0,2,159,16,79.33333333,93,38.5,28,8.279166667,0,1.1,3.55,10
379,R Vinay Kumar,2,Delhi Daredevils,43,0,10.75,4,1,Feroz Shah Kotla,2,0,0,0,1,47,52.66666667,32.6,31.8,35.66666667,28.69863014,8.20890411,0,1.328767123,3.506849315,8.5
379,J Syed Mohammad,2,Delhi Daredevils,20,0,20,1,0,Feroz Shah Kotla,0,0,0,0,0,0,40,0.666666667,0,33.75,25.72727273,9.681818182,0,0.909090909,2.909090909,8
379,UT Yadav,1,Royal Challengers Bangalore,65,0,16.25,4,1,Feroz Shah Kotla,0,0,0,0,0,19,24.66666667,32,40,43.95833333,27.86046512,8.30620155,0.046511628,1.162790698,3.465116279,8
379,S Kaul,1,Royal Challengers Bangalore,36,0,9,4,1,Feroz Shah Kotla,0,0,0,0,1,33,42,33,38,33,22.33333333,6.25,0.666666667,1,3.333333333,9
379,M Kartik,2,Delhi Daredevils,21,0,5.25,4,0,Feroz Shah Kotla,0,0,0,0,0,4,38,7.5,10.33333333,20.70967742,24.61538462,7.296474359,0.019230769,0.692307692,3.461538462,9.5
379,M Morkel,1,Royal Challengers Bangalore,35,0,8.75,4,0,Feroz Shah Kotla,0,0,0,0,0,0,9,43.66666667,43.9375,44.60869565,29.76923077,7.658119658,0.025641026,1.333333333,3.897435897,9
379,S Nadeem,1,Royal Challengers Bangalore,23,0,5.75,4,1,Feroz Shah Kotla,0,0,0,0,0,29,15.66666667,27.66666667,26.66666667,23.84210526,24.92857143,6.678571429,0.035714286,0.714285714,3.714285714,9.5
379,R Rampaul,2,Delhi Daredevils,35,0,8.75,4,0,Feroz Shah Kotla,0,0,0,0,0,0,41.33333333,7,0,46.4,28,7,0.375,1.375,4,9
380,AB Dinda,2,Mumbai Indians,35,0,8.75,4,2,Subrata Roy Sahara Stadium,1,0,0,0,1,66,43,40.11111111,32.22222222,33.65384615,26.8627451,8.031045752,0.019607843,1.176470588,3.411764706,9
380,MG Johnson,1,Pune Warriors,8,0,2,4,2,Subrata Roy Sahara Stadium,0,0,0,0,0,56,62,75.5,56,39.75,25.91666667,6.916666667,0,1.583333333,3.75,10
380,BAW Mendis,2,Mumbai Indians,15,0,3.75,4,1,Subrata Roy Sahara Stadium,0,0,0,0,0,31,11,32,16.5,29,28.5,7.125,0,0.9,4,10
380,SL Malinga,1,Pune Warriors,27,0,6.75,4,2,Subrata Roy Sahara Stadium,0,0,0,0,1,60,45.33333333,61,60,59.38709677,24.46268657,6.247512438,0.104477612,1.582089552,3.925373134,9.5
380,AN Ahmed,1,Pune Warriors,27,0,6.75,4,2,Subrata Roy Sahara Stadium,0,0,0,0,0,52,22.66666667,60,52,41.66666667,25.7,8.416666667,0.1,1,3.1,9.5
380,PP Ojha,1,Pune Warriors,28,0,9.333333333,3,0,Subrata Roy Sahara Stadium,0,0,0,0,0,0,51,45.66666667,17.5,36.79411765,24.61111111,7.247685185,0,1.277777778,3.5,9
380,B Kumar,2,Mumbai Indians,12,0,6,2,0,Subrata Roy Sahara Stadium,0,0,0,0,0,2,41.33333333,17,34.75,21,23.13793103,6.764367816,0.068965517,0.827586207,3.413793103,9.5
380,KW Richardson,2,Mumbai Indians,28,0,7,4,1,Subrata Roy Sahara Stadium,0,0,0,0,0,27,16.5,27,30,27,33.66666667,8.416666667,0,0.666666667,4,9.5
380,Harbhajan Singh,1,Pune Warriors,14,0,3.5,4,2,Subrata Roy Sahara Stadium,2,0,0,0,1,80,48.33333333,48.2,72,26.41176471,24.06756757,6.959459459,0.054054054,1.067567568,3.554054054,10
381,P Kumar,1,Sunrisers Hyderabad,32,0,8,4,0,"Punjab Cricket Association Stadium, Mohali",0,0,0,0,0,0,1.333333333,25.5,25.83333333,28.1627907,28.225,7.653125,0.15,0.9125,3.7375,9
381,DW Steyn,2,Kings XI Punjab,20,0,5,4,2,"Punjab Cricket Association Stadium, Mohali",0,0,0,0,1,64,30,27.11111111,35.75,39.08823529,24.63076923,6.434615385,0.123076923,1.230769231,3.861538462,10
381,Sandeep Sharma,1,Sunrisers Hyderabad,21,0,5.25,4,3,"Punjab Cricket Association Stadium, Mohali",0,0,0,0,2,99,0,99,99,99,21,5.25,0,3,4,10
381,P Awana,1,Sunrisers Hyderabad,35,0,8.75,4,1,"Punjab Cricket Association Stadium, Mohali",0,0,0,0,0,25,25.66666667,25,38,32.76923077,29.91304348,7.84057971,0.043478261,1.260869565,3.869565217,9
381,KV Sharma,2,Kings XI Punjab,6,0,6,1,0,"Punjab Cricket Association Stadium, Mohali",0,0,0,0,0,0,16.33333333,26,0,13.25,15.11111111,6.37962963,0.111111111,0.555555556,2.555555556,9.5
381,I Sharma,2,Kings XI Punjab,22,0,7.333333333,3,0,"Punjab Cricket Association Stadium, Mohali",1,0,1,0,0,14,45.66666667,24.14285714,6,26.53125,27.80357143,7.700892857,0.053571429,0.892857143,3.642857143,9.5
381,A Mishra,2,Kings XI Punjab,20,0,10,2,0,"Punjab Cricket Association Stadium, Mohali",0,0,0,0,0,-2,29.66666667,40.77777778,16.66666667,46.43589744,25.61111111,7.21875,0.041666667,1.319444444,3.652777778,8.5
381,Harmeet Singh,1,Sunrisers Hyderabad,39,0,9.75,4,2,"Punjab Cricket Association Stadium, Mohali",0,0,1,0,0,56,36,56,26,40.5,25.81481481,8.395061728,0,1.111111111,3.296296296,9
382,MM Sharma,2,Rajasthan Royals,21,0,5.25,4,1,Sawai Mansingh Stadium,0,0,0,0,0,29,38.66666667,14.5,29,61.33333333,21.09090909,6.174242424,0,1.363636364,3.454545455,10
382,VS Malik,1,Chennai Super Kings,19,0,6.333333333,3,0,Sawai Mansingh Stadium,0,0,0,0,0,2,11,2,2,3.6,19.2,8.091666667,0,0.3,2.5,9.5
382,SK Trivedi,1,Chennai Super Kings,22,0,11,2,0,Sawai Mansingh Stadium,0,0,0,0,0,-2,18,11.72727273,38.53125,26.16216216,25.59722222,7.883101852,0.027777778,0.972222222,3.333333333,8.5
383,A Mithun,2,Kolkata Knight Riders,37,0,9.25,4,1,JSCA International Stadium Complex,0,0,0,0,0,25,2,17.5,25,11,29.5,10.34895833,0,0.5,3,9
383,R Rampaul,2,Kolkata Knight Riders,17,1,4.25,4,1,JSCA International Stadium Complex,0,0,0,0,0,43,30.33333333,43,43,45.83333333,26.77777778,6.694444444,0.444444444,1.333333333,4,10
383,M Kartik,2,Kolkata Knight Riders,17,0,4.25,4,1,JSCA International Stadium Complex,0,0,0,0,1,39,37.33333333,34,39,21.28125,24.47169811,7.238993711,0.018867925,0.698113208,3.471698113,10
383,SMSM Senanayake,1,Royal Challengers Bangalore,18,0,4.5,4,1,JSCA International Stadium Complex,0,0,0,0,0,31,35.66666667,31,31,44.75,26.71428571,6.678571429,0.142857143,1.142857143,4,10
383,JD Unadkat,2,Kolkata Knight Riders,27,0,6.75,4,0,JSCA International Stadium Complex,0,0,0,0,0,2,52.33333333,1,2,35.18181818,27.95238095,8.206349206,0,1.047619048,3.571428571,9.5
383,R Vinay Kumar,2,Kolkata Knight Riders,17,0,4.25,4,2,JSCA International Stadium Complex,0,0,0,0,0,56,49,67,56,36.26470588,28.54054054,8.155405405,0,1.337837838,3.513513514,10
