all_rounder,match_id,home_team,opposition_team,venue,bat_inning,batsman_runs,balls,strike_rate,total_batting_points,bat_fp,total_points,batting_avg_inning_points,batting_avg_venue_points,batting_avg_oppo_points,avg_strike_rate,avg_batsman_runs,bowl_inning,total_bowler_runs,maiden,economy,overs,wickets,bowling_fp,bowl_fp_avg,bowl_opp_avg,bowl_ven_avg,bowl_inn_avg,bowl_run_avg,eco_avg,maiden_avg,wicket_avg,bowl_over_avg,rating
P Prasanth,235,Kochi Tuskers Kerala,Rajasthan Royals,Holkar Cricket Stadium,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,18,1,0,0,0,0,0,0,18,18,0,0,1,9
Y Gnaneswara Rao,235,Kochi Tuskers Kerala,Rajasthan Royals,Holkar Cricket Stadium,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,7,1,0,8,0,8,8,8,7,7,0,0,1,9
PP Chawla,237,Kings XI Punjab,Royal Challengers Bangalore,Himachal Pradesh Cricket Association Stadium,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,4.25,4,4,130,58.6666666666667,54.125,67.25,33.1923076923077,25.037037037037,8.18981481481482,0.018518518518519,1.11111111111111,3.31481481481481,9
R Ashwin,238,Chennai Super Kings,Kochi Tuskers Kerala,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,4,4,1,31,71.6666666666667,40.5,41.5,43.8235294117647,24.1153846153846,6.06730769230769,0.076923076923077,1.23076923076923,3.96153846153846,9
DJ Bravo,238,Chennai Super Kings,Kochi Tuskers Kerala,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,0,0,0,0,0,0,0,2,36,0,9,4,1,25,35.6666666666667,25,30,28.5555555555556,24.6060606060606,8,0.060606060606061,1.03030303030303,3.06060606060606,9
Shakib Al Hasan,239,Kolkata Knight Riders,Pune Warriors,Dr DY Patil Sports Academy,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,4,4,2,56,57.6666666666667,56,56,71.75,25,6.73333333333333,0,1.8,3.8,9
Iqbal Abdulla,239,Kolkata Knight Riders,Pune Warriors,Dr DY Patil Sports Academy,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,4,3,1,39,22,39,39,35.25,19.9411764705882,6.22549019607843,0,1.17647058823529,3.23529411764706,9
JH Kallis,239,Kolkata Knight Riders,Pune Warriors,Dr DY Patil Sports Academy,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,9,2,0,0,37,0,34,24.5625,26.3673469387755,8.21938775510204,0.040816326530612,0.653061224489796,3.22448979591837,9
J Botha,240,Rajasthan Royals,Mumbai Indians,Wankhede Stadium,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,6,4,0,2,30.6666666666667,45.3333333333333,2,38.375,24.0769230769231,6.38461538461538,0,0.923076923076923,3.69230769230769,9
AL Menaria,240,Rajasthan Royals,Mumbai Indians,Wankhede Stadium,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,12,1,0,8,0,32,8,12,13.4444444444444,8.94444444444444,0,0.222222222222222,1.66666666666667,9
DT Christian,241,Deccan Chargers,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,7,3,2,68,43.3333333333333,34,68,34.4444444444444,25,7.5,0,0.785714285714286,3.28571428571429,9
MR Marsh,242,Pune Warriors,Delhi Daredevils,Feroz Shah Kotla,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,3.66666666666667,3,1,39,56,35,35,46.8,23.375,7.52083333333333,0,1.125,3.125,9
SS Mundhe,242,Pune Warriors,Delhi Daredevils,Feroz Shah Kotla,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,6,1,1,25,0,25,25,25,6,6,0,1,1,9
JP Faulkner,242,Pune Warriors,Delhi Daredevils,Feroz Shah Kotla,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,4.5,2,1,51,0,51,51,51,9,4.5,1,1,2,9
DL Vettori,243,Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,3.75,4,2,64,42.6666666666667,51,39.6,50,24.9090909090909,6.73484848484849,0,1.13636363636364,3.81818181818182,9
Iqbal Abdulla,244,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0,6.5,4,1,27,32.3333333333333,27,46.7777777777778,37.7,20.2777777777778,6.24074074074074,0,1.16666666666667,3.27777777777778,9
R Ashwin,245,Chennai Super Kings,Royal Challengers Bangalore,Wankhede Stadium,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,8.25,4,1,33,44.6666666666667,24.75,17.5,30.6,24.2142857142857,6.08928571428571,0.071428571428572,1.21428571428571,3.96428571428571,9
DL Vettori,245,Royal Challengers Bangalore,Chennai Super Kings,Wankhede Stadium,0,0,0,0,0,0,0,0,0,0,0,0,2,42,0,10.5,4,0,-2,51.6666666666667,37.75,-2,22.2727272727273,25.6521739130435,6.89855072463768,0,1.08695652173913,3.82608695652174,9
DJ Bravo,245,Chennai Super Kings,Royal Challengers Bangalore,Wankhede Stadium,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,9.33333333333333,3,1,25,29.6666666666667,10.8,47.6666666666667,38.3125,24.6,7.95952380952381,0.057142857142857,1,3.08571428571429,9
Iqbal Abdulla,246,Kolkata Knight Riders,Mumbai Indians,Wankhede Stadium,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,7.66666666666667,3,0,8,31,17.5,8,35,20.4210526315789,6.31578947368421,0,1.10526315789474,3.26315789473684,9
DL Vettori,247,Royal Challengers Bangalore,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,0,0,0,0,0,0,0,2,19,0,4.75,4,3,93,40.6666666666667,49.5,48.5,28.1666666666667,25.375,6.80902777777778,0,1.16666666666667,3.83333333333333,9
R Ashwin,248,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,4,4,3,93,34.3333333333333,38.4,45.4615384615385,46.1578947368421,23.9310344827586,6.01724137931034,0.068965517241379,1.27586206896552,3.96551724137931,9
KA Pollard,249,Mumbai Indians,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,3.75,4,2,64,17.3333333333333,44.5,47,26.3333333333333,22.4137931034483,8.19540229885058,0,1.10344827586207,2.89655172413793,9
RE van der Merwe,250,Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,9.33333333333333,3,3,87,68,58,69.5,35.125,24.6875,7.25520833333333,0,1.25,3.5,9
J Botha,252,Rajasthan Royals,Kings XI Punjab,Sawai Mansingh Stadium,0,0,0,0,0,0,0,0,0,0,0,0,2,36,0,9,4,0,0,16.3333333333333,0,30,26.8333333333333,24.9285714285714,6.57142857142857,0,0.857142857142857,3.71428571428571,9
TP Sudhindra,253,Deccan Chargers,Chennai Super Kings,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0,11.5,4,1,21,0,21,21,21,46,11.5,0,1,4,9
R Ashwin,253,Chennai Super Kings,Deccan Chargers,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,4,3,0,6,44,31.4,6,42.3333333333333,23.4193548387097,5.91935483870968,0.064516129032258,1.19354838709677,3.93548387096774,9
J Botha,256,Rajasthan Royals,Kolkata Knight Riders,Sawai Mansingh Stadium,0,0,0,0,0,0,0,0,0,0,0,0,2,34,0,8.5,4,1,33,0,42,30.3333333333333,27.7142857142857,25.5333333333333,6.7,0,0.866666666666667,3.73333333333333,9
RE van der Merwe,259,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,3.75,4,1,39,89.3333333333333,33.6666666666667,40.3333333333333,35.5555555555556,24.1176470588235,7.04901960784314,0,1.23529411764706,3.52941176470588,9
IK Pathan,259,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,6.25,4,2,58,33.6666666666667,40,33.2222222222222,48.9677419354839,27.4310344827586,7.83477011494253,0.103448275862069,1.24137931034483,3.58620689655172,9
R Ashwin,261,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,0,0,0,0,0,0,0,1,46,0,11.5,4,0,-4,24,31.3333333333333,39.5333333333333,27.4545454545455,24.030303030303,6.06818181818182,0.060606060606061,1.18181818181818,3.93939393939394,9
AD Mascarenhas,262,Kings XI Punjab,Pune Warriors,"Punjab Cricket Association Stadium, Mohali",0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,6.25,4,5,159,45.6666666666667,94,159,56.375,27.4,6.85,0.1,1.8,4,9
SP Narine,263,Kolkata Knight Riders,Rajasthan Royals,Eden Gardens,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,5.5,4,1,29,0,14.5,29,14.5,25.5,6.375,0,0.5,4,9
R Bhatia,263,Kolkata Knight Riders,Rajasthan Royals,Eden Gardens,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,9.5,2,0,0,32.3333333333333,38.4,31,35.55,20.3783783783784,7.71621621621622,0,0.972972972972973,2.81081081081081,9
GB Hogg,263,Rajasthan Royals,Kolkata Knight Riders,Eden Gardens,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,5,4,1,31,66,31,31,31,25.5,6.375,0,1.5,4,9
VY Mahesh,264,Chennai Super Kings,Pune Warriors,Subrata Roy Sahara Stadium,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,7.33333333333333,3,1,33,29.3333333333333,33,33,24.8,31.4285714285714,8.7797619047619,0,1.42857142857143,3.64285714285714,9
AD Mathews,264,Pune Warriors,Chennai Super Kings,Subrata Roy Sahara Stadium,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,9,2,1,25,17.3333333333333,8.33333333333333,25,34.2,25.5333333333333,8.8,0,0.666666666666667,3.06666666666667,9
R Ashwin,264,Chennai Super Kings,Pune Warriors,Subrata Roy Sahara Stadium,0,0,0,0,0,0,0,0,0,0,0,0,2,19,0,4.75,4,1,37,20.6666666666667,54,37,42.8695652173913,23.8823529411765,6.02941176470588,0.058823529411765,1.17647058823529,3.94117647058824,9
SP Narine,265,Kolkata Knight Riders,Kings XI Punjab,Eden Gardens,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,4.75,4,5,163,14.5,163,96,64,23.3333333333333,5.83333333333333,0,2,4,9
GB Hogg,266,Rajasthan Royals,Royal Challengers Bangalore,M Chinnaswamy Stadium,0,0,0,0,0,0,0,0,0,0,0,0,2,19,0,4.75,4,1,31,48.5,31,31,31,23.3333333333333,5.83333333333333,0,1.33333333333333,4,9
J Botha,266,Rajasthan Royals,Royal Challengers Bangalore,M Chinnaswamy Stadium,0,0,0,0,0,0,0,0,0,0,0,0,2,30,0,7.5,4,1,25,23.3333333333333,11.5,25,28.4444444444444,25.3888888888889,7.52777777777778,0,0.833333333333333,3.61111111111111,9
IK Pathan,267,Delhi Daredevils,Mumbai Indians,Wankhede Stadium,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,3,4,1,43,20.6666666666667,49.7777777777778,39,48.78125,27.1694915254237,7.75282485875706,0.11864406779661,1.23728813559322,3.59322033898305,9
GB Hogg,268,Rajasthan Royals,Deccan Chargers,Sawai Mansingh Stadium,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,8.25,4,0,0,42.6666666666667,0,0,33,25.75,6.4375,0,1,4,9
DL Vettori,269,Royal Challengers Bangalore,Pune Warriors,M Chinnaswamy Stadium,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,8.5,4,1,25,21.3333333333333,31,34.8888888888889,43.5625,25.9,6.90833333333333,0,1.06666666666667,3.83333333333333,9
SP Narine,270,Kolkata Knight Riders,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,6,4,2,60,64,111.5,60,63,23.5,5.875,0,2,4,9
YK Pathan,270,Kolkata Knight Riders,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,7,1,0,0,11,17.8888888888889,30.3333333333333,26.6764705882353,18.9814814814815,7.22685185185185,0.018518518518519,0.685185185185185,2.68518518518519,9
R Bhatia,270,Kolkata Knight Riders,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,5.75,4,2,62,30.3333333333333,31.8571428571429,46.5,39.2727272727273,20.2820512820513,7.55769230769231,0,1.05128205128205,2.87179487179487,9
R Ashwin,271,Chennai Super Kings,Pune Warriors,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,0,0,0,0,0,0,0,2,35,0,8.75,4,1,33,31,48.75,39.125,42.4583333333333,24.2,6.10714285714286,0.057142857142857,1.17142857142857,3.94285714285714,9
GB Hogg,275,Rajasthan Royals,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,4.5,4,1,31,20.6666666666667,31,31,31,24.2,6.05,0,1,4,9
RA Jadeja,275,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,0,0,0,0,0,0,0,1,32,0,10.6666666666667,3,0,-2,18,12.3333333333333,20.8,24.7857142857143,18.71875,7.62239583333333,0.03125,0.71875,2.65625,9
STR Binny,275,Rajasthan Royals,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,10,2,0,-2,2,-1,-1,-0.666666666666667,14.6,10.8,0,0,1.4,9
KK Cooper,275,Rajasthan Royals,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,5.75,4,2,54,89.3333333333333,54,54,99.6666666666667,30,7.5,0,2.5,4,9
R Ashwin,275,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,4.75,4,1,31,22,47.6666666666667,38.6470588235294,27.75,24.0555555555556,6.06944444444445,0.055555555555556,1.16666666666667,3.94444444444444,9
SP Narine,276,Kolkata Knight Riders,Deccan Chargers,Barabati Stadium,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,6.5,4,2,52,84,52,52,60.8,24,6,0,2,4,9
R Bhatia,276,Kolkata Knight Riders,Deccan Chargers,Barabati Stadium,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,6.5,4,2,58,51,68.5,58,40.0869565217391,20.425,7.53125,0,1.075,2.9,9
PP Chawla,277,Kings XI Punjab,Mumbai Indians,Wankhede Stadium,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,4.75,4,2,62,67.3333333333333,54.75,45,36.1515151515151,24.9516129032258,7.9758064516129,0.016129032258065,1.12903225806452,3.37096774193548,9
A Chandila,278,Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0,7.25,4,0,0,0,0,0,0,29,7.25,0,0,4,9
DL Vettori,278,Royal Challengers Bangalore,Rajasthan Royals,Sawai Mansingh Stadium,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,5,4,0,14,19.3333333333333,20,14,25.2666666666667,25.65625,6.8203125,0,1,3.84375,9
IK Pathan,279,Delhi Daredevils,Pune Warriors,Subrata Roy Sahara Stadium,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,5.75,4,1,37,19.6666666666667,19.6666666666667,37,46.1142857142857,27.0645161290323,7.68010752688172,0.129032258064516,1.19354838709677,3.61290322580645,9
Azhar Mahmood,280,Kings XI Punjab,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,5.75,4,2,70,0,35,35,35,30.6666666666667,7.66666666666667,0,0.666666666666667,4,9
PP Chawla,280,Kings XI Punjab,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",0,0,0,0,0,0,0,0,0,0,0,0,2,46,0,11.5,4,1,21,54.3333333333333,51,37.8888888888889,36.2,25.2857142857143,8.03174603174603,0.015873015873016,1.12698412698413,3.38095238095238,9
A Ashish Reddy,281,Deccan Chargers,Pune Warriors,Subrata Roy Sahara Stadium,0,0,0,0,0,0,0,0,0,0,0,0,2,32,0,8,4,2,58,0,58,58,58,32,8,0,2,4,9
R Bhatia,283,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,0,0,0,0,0,0,0,0,0,0,0,0,2,41,0,13.6666666666667,3,1,27,70.3333333333333,11,36.0909090909091,27.7777777777778,20.9268292682927,7.68089430894309,0,1.07317073170732,2.90243902439024,9
LR Shukla,283,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,5,1,1,33,24.6666666666667,20,24.5,19.7272727272727,17.6315789473684,8.8859649122807,0,0.789473684210526,2.10526315789474,9
SP Narine,283,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,2.75,4,1,39,91.6666666666667,39,77,39,21.8333333333333,5.45833333333333,0,1.83333333333333,4,9
KK Cooper,285,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,4.75,4,0,6,29.6666666666667,6,6,13.6666666666667,29,7.25,0.166666666666667,1.66666666666667,4,9
GB Hogg,285,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,7.75,4,1,33,29.6666666666667,33,33,39.25,27.2857142857143,6.82142857142857,0,1.14285714285714,4,9
VY Mahesh,287,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,11,1,0,8,25.6666666666667,33,28.5,22,30.0666666666667,8.92777777777778,0,1.33333333333333,3.46666666666667,9
SP Narine,287,Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,6,4,2,52,50.3333333333333,52,52,59.3333333333333,22.1428571428571,5.53571428571429,0,1.85714285714286,4,9
R Ashwin,287,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,5.5,4,2,54,34.3333333333333,55,39.4736842105263,42.92,24.0263157894737,6.05921052631579,0.052631578947369,1.18421052631579,3.94736842105263,9
LR Shukla,287,Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,7,1,0,0,24.6666666666667,8.25,0,29.3333333333333,17.1,8.79166666666667,0,0.75,2.05,9
Iqbal Abdulla,287,Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,6,3,0,10,7.33333333333333,17.5,13,29.8,19.5454545454545,6.45454545454545,0,0.954545454545455,3.09090909090909,9
R Bhatia,287,Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,7.33333333333333,3,0,0,49,18.5,11.6666666666667,38.4166666666667,20.952380952381,7.67261904761905,0,1.04761904761905,2.9047619047619,9
GB Hogg,288,Rajasthan Royals,Delhi Daredevils,Sawai Mansingh Stadium,0,0,0,0,0,0,0,0,0,0,0,0,2,32,0,8,4,2,50,40.6666666666667,41.5,36,35.75,27.875,6.96875,0,1.25,4,9
IK Pathan,288,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,11,2,0,-2,39.3333333333333,28.7777777777778,14.5,44.7777777777778,27.2769230769231,7.77564102564103,0.123076923076923,1.18461538461538,3.6,9
A Ashish Reddy,289,Deccan Chargers,Pune Warriors,Barabati Stadium,0,0,0,0,0,0,0,0,0,0,0,0,2,32,0,10.6666666666667,3,1,23,44.5,40.5,23,37.3333333333333,25,7.44444444444444,0,1.33333333333333,3.33333333333333,9
DL Vettori,290,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,0,0,0,0,0,0,0,0,0,0,0,0,2,29,0,7.25,4,1,33,16.3333333333333,40.5,34.7,25.75,25.8529411764706,6.84558823529412,0,1,3.85294117647059,9
R Ashwin,292,Chennai Super Kings,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,0,0,0,0,0,0,0,2,19,0,6.33333333333333,3,0,2,41.3333333333333,26.5,37.6,41.3461538461539,23.8974358974359,6.06623931623932,0.051282051282051,1.15384615384615,3.92307692307692,9
Iqbal Abdulla,294,Kolkata Knight Riders,Pune Warriors,Eden Gardens,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0,6.5,4,1,43,8,41,42.9090909090909,33.5384615384615,19.8260869565217,6.45652173913044,0,0.956521739130435,3.1304347826087,9
R Bhatia,294,Kolkata Knight Riders,Pune Warriors,Eden Gardens,0,0,0,0,0,0,0,0,0,0,0,0,2,27,0,6.75,4,1,27,28.3333333333333,15.5,35.3333333333333,27.7368421052632,21.093023255814,7.65116279069768,0,1.04651162790698,2.93023255813953,9
SP Narine,294,Kolkata Knight Riders,Pune Warriors,Eden Gardens,0,0,0,0,0,0,0,0,0,0,0,0,2,13,1,3.25,4,2,76,47.6666666666667,76,76.75,57.5,21,5.25,0.125,1.875,4,9
A Ashish Reddy,296,Deccan Chargers,Royal Challengers Bangalore,M Chinnaswamy Stadium,0,0,0,0,0,0,0,0,0,0,0,0,2,36,0,9,4,1,33,26.3333333333333,33,33,36.25,25.4,7.86666666666667,0,1.2,3.2,9
SP Narine,297,Kolkata Knight Riders,Delhi Daredevils,Feroz Shah Kotla,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,5.75,4,5,151,55.6666666666667,151,151,72.4285714285714,21.2222222222222,5.30555555555555,0.111111111111111,2.22222222222222,4,9
R Bhatia,297,Kolkata Knight Riders,Delhi Daredevils,Feroz Shah Kotla,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,6.5,4,0,10,18,20.5,18.5555555555556,37.28,21.2045454545455,7.625,0,1.02272727272727,2.95454545454545,9
PP Chawla,298,Kings XI Punjab,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,8.25,4,1,25,50.3333333333333,26.4444444444444,56,36.71875,25.6567164179104,8.06592039800995,0.014925373134328,1.14925373134328,3.40298507462687,9
J Botha,299,Rajasthan Royals,Pune Warriors,Subrata Roy Sahara Stadium,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,6.25,4,1,35,31.6666666666667,32,35,31.0909090909091,25.3333333333333,7.34523809523809,0,0.857142857142857,3.66666666666667,9
STR Binny,299,Rajasthan Royals,Pune Warriors,Subrata Roy Sahara Stadium,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,4,3,1,39,10.3333333333333,39,39,15,13.2857142857143,9.42857142857143,0,0.285714285714286,1.57142857142857,9
TP Sudhindra,301,Deccan Chargers,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,0,0,0,0,0,0,0,2,43,0,10.75,4,0,-2,21,-2,-2,-2,44.5,11.125,0,0.5,4,9
AD Russell,301,Delhi Daredevils,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,0,0,0,0,0,0,0,1,39,0,9.75,4,0,0,0,0,0,0,39,9.75,0,0,4,9
A Ashish Reddy,301,Deccan Chargers,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,0,0,0,0,0,0,0,2,29,0,14.5,2,0,-6,43.3333333333333,-6,33,27.8,27.8571428571429,9.08333333333333,0,1.14285714285714,3.14285714285714,9
IK Pathan,301,Delhi Daredevils,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,0,0,0,0,0,0,0,1,46,0,11.5,4,1,21,11,27.6666666666667,27,44.1351351351351,27.5671641791045,7.8544776119403,0.119402985074627,1.16417910447761,3.59701492537313,9
R Ashwin,302,Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,6.5,2,1,51,27.6666666666667,48.5,69,30.2142857142857,23.7317073170732,6.09959349593496,0.048780487804878,1.14634146341463,3.8780487804878,9
VY Mahesh,302,Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,5.25,4,2,54,22,34,29,52,29.5,8.69791666666667,0,1.375,3.5,9
DJ Bravo,304,Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,5.5,4,0,4,47.6666666666667,23.5714285714286,37,34.3809523809524,24.7959183673469,7.99319727891157,0.040816326530612,1,3.10204081632653,9
JA Morkel,304,Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,3.75,4,1,39,11.6666666666667,19.1111111111111,41.6666666666667,44.0416666666667,27.71875,8.2890625,0.046875,1.140625,3.375,9
R Ashwin,304,Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,4.25,4,1,39,26.6666666666667,42.6,37.6666666666667,30.8,23.5714285714286,6.05555555555555,0.047619047619048,1.14285714285714,3.88095238095238,9
RE van der Merwe,304,Delhi Daredevils,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,5.66666666666667,3,0,4,63.3333333333333,26.25,4,42.5555555555556,23.7222222222222,6.97222222222222,0,1.16666666666667,3.5,9
RA Jadeja,304,Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,11,1,0,0,37,12.5714285714286,12.4444444444444,22.5882352941176,18.3157894736842,7.78947368421053,0.026315789473684,0.68421052631579,2.57894736842105,9
SP Narine,305,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,7,4,0,2,93,2,61.8,63.625,21.9,5.475,0.1,2,4,9
KA Pollard,305,Mumbai Indians,Kolkata Knight Riders,Eden Gardens,0,0,0,0,0,0,0,0,0,0,0,0,2,29,0,7.25,4,1,33,-0.666666666666667,20,27,40.7727272727273,23.421052631579,8.53728070175439,0,1.13157894736842,2.94736842105263,9
DR Smith,305,Mumbai Indians,Kolkata Knight Riders,Eden Gardens,0,0,0,0,0,0,0,0,0,0,0,0,2,32,0,8,4,1,25,9,25,25,16.125,18.8125,9.40104166666667,0,0.5,2.1875,9
R Bhatia,305,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0,10.25,4,0,-2,12.3333333333333,44.5,32.4615384615385,35.7692307692308,21.6444444444445,7.68333333333333,0,1,2.97777777777778,9
