wicket_keeper_batsman,match_id,role,home_team,opposition_team,venue,inning,batsman_runs,sixes,fours,half_century,century,zeros,balls,strike_rate,rating,catch,Direct_runout,Indirect_runout,Stumping,thirty_run_bonus,half_cen_points,cent_points,zero_points,batting_run_points,batting_strike_points,total_batting_points,fp_points,total_points,avg_oppo_points,avg_venue_points,avg_inning_points,avg_batsman_runs,avg_strike_rate,avg_home_team_points,bound_runs,avg_bound_runs,avg_total_points,avg_balls
V Kohli,700,Batsman,Royal Challengers Bangalore,Mumbai Indians,M.Chinnaswamy Stadium,1,32,1,2,0,0,0,26,123.076923076923,9,1,0,0,0,4,0,0,0,27,0,27,0,27,19.375,34.1111111111111,24.75,32.1337579617834,113.231536795901,23.7770700636943,14,17.9872611464968,23.7770700636943,25.2993630573248
V Kohli,704,Batsman,Royal Challengers Bangalore,Chennai Super Kings,Maharashtra Cricket Association Stadium,1,8,0,1,0,0,0,11,72.7272727272727,8.5,0,0,0,0,0,0,0,0,5,0,5,0,5,28,31,24.4935064935065,31.9810126582278,112.975180694201,23.6582278481013,4,17.8987341772152,23.6582278481013,25.2088607594937
V Kohli,708,Batsman,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2,39,1,5,0,0,0,30,130,9,1,0,0,0,4,0,0,0,25,2,27,0,27,31.1818181818182,34.3333333333333,22.9146341463415,32.0251572327044,113.082255029458,23.6792452830189,26,17.9496855345912,23.6792452830189,25.2389937106918
V Kohli,714,Batsman,Royal Challengers Bangalore,Delhi Daredevils,Feroz Shah Kotla,2,70,3,7,1,0,0,42,166.666666666667,10,1,0,0,0,0,8,0,0,48,4,52,0,52,32.0555555555556,36.75,23.2650602409639,32.2625,113.41715760219,23.85625,46,18.125,23.85625,25.34375
V Kohli,717,Batsman,Royal Challengers Bangalore,Kings XI Punjab,Holkar Cricket Stadium,2,48,2,6,0,0,0,29,165.51724137931,10,2,0,0,0,4,0,0,0,28,4,32,0,32,16.3636363636364,32,23.3690476190476,32.360248447205,113.740760607017,23.9068322981366,36,18.2360248447205,23.9068322981366,25.3664596273292
V Kohli,720,Batsman,Royal Challengers Bangalore,Sunrisers Hyderabad,M.Chinnaswamy Stadium,1,12,0,2,0,0,0,11,109.090909090909,8.5,0,0,0,0,0,0,0,0,6,0,6,0,6,29.0833333333333,31.3,24.2564102564103,32.2345679012346,113.712057819881,23.7962962962963,8,18.1728395061728,23.7962962962963,25.2777777777778
V Kohli,722,Batsman,Royal Challengers Bangalore,Rajasthan Royals,Sawai Mansingh Stadium,2,4,0,0,0,0,0,9,44.4444444444444,8,0,0,0,0,0,0,0,0,4,0,4,0,4,16.3333333333333,14.4285714285714,23.1411764705882,32.0613496932515,113.287103136596,23.6748466257669,0,18.0613496932515,23.6748466257669,25.1779141104294
V Kohli,731,Batsman,Royal Challengers Bangalore,Kolkata Knight Riders,Eden Gardens,1,100,4,9,0,1,0,58,172.413793103448,10,2,0,0,0,0,0,16,0,16,6,22,0,22,22.9047619047619,22.1111111111111,24.2278481012658,32.4756097560976,113.647631733955,23.6646341463415,60,18.3170731707317,23.6646341463415,25.3780487804878
V Kohli,735,Batsman,Royal Challengers Bangalore,Chennai Super Kings,M.Chinnaswamy Stadium,1,9,0,2,0,0,0,8,112.5,8.5,0,0,0,0,0,0,0,0,3,0,3,0,3,26.9130434782609,28.7272727272727,23.9625,32.3333333333333,113.640676390112,23.5393939393939,8,18.2545454545455,23.5393939393939,25.2727272727273
V Kohli,738,Batsman,Royal Challengers Bangalore,Kings XI Punjab,M.Chinnaswamy Stadium,1,13,0,2,0,0,0,8,162.5,9,1,0,0,0,0,0,0,0,7,0,7,0,7,15.9565217391304,26.9166666666667,23.7530864197531,32.2168674698795,113.935009664871,23.4397590361446,8,18.1927710843373,23.4397590361446,25.1686746987952
V Kohli,742,Batsman,Royal Challengers Bangalore,Delhi Capitals,Feroz Shah Kotla,2,23,1,2,0,0,0,17,135.294117647059,9,1,0,0,0,0,0,0,0,14,2,16,0,16,26,34.4444444444444,23.0581395348837,32.1616766467066,114.062908515063,23.3952095808383,14,18.1676646706587,23.3952095808383,25.1197604790419
V Kohli,745,Batsman,Royal Challengers Bangalore,Rajasthan Royals,M.Chinnaswamy Stadium,1,25,3,1,0,0,0,7,357.142857142857,9.5,0,0,0,0,0,0,0,0,13,0,13,0,13,16.1578947368421,25.8461538461538,23.6219512195122,32.1190476190476,115.509812971181,23.3333333333333,22,18.1904761904762,23.3333333333333,25.0119047619048
V Kohli,750,Batsman,Royal Challengers Bangalore,Sunrisers Hyderabad,M.Chinnaswamy Stadium,2,16,1,2,0,0,0,7,228.571428571429,9.5,1,0,0,0,0,0,0,0,7,0,7,0,7,27.3846153846154,24.5,22.8735632183908,32.0236686390533,116.178816613786,23.2366863905325,14,18.1656804733728,23.2366863905325,24.905325443787
V Kohli,759,Batsman,Royal Challengers Bangalore,Sunrisers Hyderabad,Dubai International Cricket Stadium,1,14,0,0,0,0,0,13,107.692307692308,8.5,2,0,0,0,0,0,0,0,14,0,14,0,14,26.4285714285714,4.33333333333333,23.5060240963855,31.9176470588235,116.128895973072,23.1823529411765,0,18.0588235294118,23.1823529411765,24.8352941176471
V Kohli,763,Batsman,Royal Challengers Bangalore,Kings XI Punjab,Dubai International Cricket Stadium,2,1,0,0,0,0,0,5,20,8,0,0,0,0,0,0,0,0,1,0,1,0,1,15.3333333333333,3.5,22.625,31.7368421052632,115.566738686679,23.0526315789474,0,17.953216374269,23.0526315789474,24.719298245614
V Kohli,768,Batsman,Royal Challengers Bangalore,Mumbai Indians,Dubai International Cricket Stadium,1,3,0,0,0,0,0,11,27.2727272727273,8,0,0,0,0,0,0,0,0,3,-6,-3,0,-3,18.48,2.2,23.1904761904762,31.5697674418605,115.053401411017,22.9011627906977,0,17.8488372093023,22.9011627906977,24.6395348837209
V Kohli,771,Batsman,Royal Challengers Bangalore,Rajasthan Royals,Sheikh Zayed Stadium,2,72,2,7,1,0,0,53,135.849056603774,10,0,0,0,0,0,8,0,0,53,2,55,0,55,18.1,33.5,22.9887640449438,31.8034682080925,115.173607510397,23.0867052023121,40,17.9768786127168,23.0867052023121,24.8034682080925
V Kohli,775,Batsman,Royal Challengers Bangalore,Delhi Capitals,Dubai International Cricket Stadium,2,43,1,2,0,0,0,42,102.380952380952,8.5,0,0,0,0,4,0,0,0,38,0,38,0,38,30,8.16666666666667,23.1555555555556,31.867816091954,115.100086503906,23.1724137931034,14,17.9540229885058,23.1724137931034,24.9022988505747
V Kohli,781,Batsman,Royal Challengers Bangalore,Chennai Super Kings,Dubai International Cricket Stadium,1,90,4,4,1,0,0,57,157.894736842105,10,0,0,0,0,0,8,0,0,74,4,78,0,78,29.0416666666667,18.1428571428571,23.8352941176471,32.2,115.344627362981,23.4857142857143,40,18.08,23.4857142857143,25.0857142857143
V Kohli,784,Batsman,Royal Challengers Bangalore,Kolkata Knight Riders,Sharjah Cricket Stadium,1,33,0,1,0,0,0,30,110,9,0,0,0,0,4,0,0,0,34,0,34,0,34,23.4090909090909,32.3333333333333,23.953488372093,32.2045454545455,115.314260162055,23.5454545454545,4,18,23.5454545454545,25.1136363636364
V Sehwag,3,Batsman,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,2,12,0,3,0,0,0,4,300,9.5,0,0,0,0,0,0,0,0,3,0,3,0,3,3,3,3,12,300,3,12,12,3,4
V Sehwag,7,Batsman,Delhi Daredevils,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",2,94,6,10,1,0,0,43,218.604651162791,9.5,0,0,0,0,0,8,0,0,54,6,60,0,60,60,60,31.5,53,259.302325581395,31.5,76,44,31.5,23.5
V Sehwag,14,Batsman,Delhi Daredevils,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",1,6,0,1,0,0,0,7,85.7142857142857,8.5,0,0,0,0,0,0,0,0,3,0,3,0,3,3,3,3,37.3333333333333,201.439645625692,22,4,30.6666666666667,22,18
V Sehwag,17,Batsman,Delhi Daredevils,Royal Challengers Bangalore,Feroz Shah Kotla,1,24,1,3,0,0,0,13,184.615384615385,9.5,0,0,0,0,0,0,0,0,12,6,18,0,18,18,10.5,10.5,34,197.233580373115,21,18,27.5,21,16.75
V Sehwag,20,Batsman,Delhi Daredevils,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2,71,4,7,1,0,0,42,169.047619047619,10,0,0,0,0,0,8,0,0,46,4,50,0,50,50,50,37.6666666666667,41.4,191.596388108016,26.8,52,32.4,26.8,21.8
V Sehwag,24,Batsman,Delhi Daredevils,Mumbai Indians,Dr DY Patil Sports Academy,2,40,3,3,0,0,0,20,200,9.5,0,0,0,0,4,0,0,0,26,6,32,0,32,32,32,36.25,41.1666666666667,192.996990090013,27.6666666666667,30,32,27.6666666666667,21.5
V Sehwag,28,Batsman,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,1,23,0,3,0,0,0,18,127.777777777778,9,0,0,0,0,0,0,0,0,14,0,14,0,14,32,11.6666666666667,11.6666666666667,38.5714285714286,183.679959759694,25.7142857142857,12,29.1428571428571,25.7142857142857,21
V Sehwag,33,Batsman,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,1,17,0,2,0,0,0,21,80.952380952381,8.5,0,0,0,0,0,0,0,0,11,0,11,0,11,7,11,11.5,35.875,170.83901240878,23.875,8,26.5,23.875,21
V Sehwag,35,Batsman,Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,2,0,0,0,0,0,1,2,0,8,0,0,0,0,0,0,0,-2,-2,0,-2,0,-2,-2,-2,28.6,31.8888888888889,151.856899918916,21,0,23.5555555555556,21,18.8888888888889
V Sehwag,37,Batsman,Delhi Daredevils,Deccan Chargers,Feroz Shah Kotla,1,0,0,0,0,0,1,2,0,8,0,0,0,0,0,0,0,-2,-2,0,-2,0,-2,29,8.25,8.8,28.7,136.671209927024,18.7,0,21.2,18.7,17.2
V Sehwag,40,Batsman,Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,1,51,5,2,1,0,0,28,182.142857142857,9.5,0,0,0,0,0,8,0,0,38,6,44,0,44,23.5,15.4,14.6666666666667,30.7272727272727,140.804996037554,21,38,22.7272727272727,21,18.1818181818182
V Sehwag,43,Batsman,Delhi Daredevils,Royal Challengers Bangalore,M Chinnaswamy Stadium,2,47,1,9,0,0,0,19,247.368421052632,9.5,0,0,0,0,4,0,0,0,21,6,27,0,27,22.5,27,28.3333333333333,32.0833333333333,149.685281455477,21.5,42,24.3333333333333,21.5,18.25
V Sehwag,48,Batsman,Delhi Daredevils,Mumbai Indians,Feroz Shah Kotla,2,18,1,3,0,0,0,6,300,9.5,0,0,0,0,0,0,0,0,6,0,6,0,6,19,13.8333333333333,25.1428571428571,31,161.247952112748,20.3076923076923,18,23.8461538461538,20.3076923076923,17.3076923076923
V Sehwag,56,Batsman,Delhi Daredevils,Rajasthan Royals,Wankhede Stadium,2,3,0,0,0,0,0,4,75,8.5,0,0,0,0,0,0,0,0,3,0,3,0,3,5.66666666666667,3,22.375,29,155.087384104695,19.0714285714286,0,22.1428571428571,19.0714285714286,16.3571428571429
V Sehwag,61,Batsman,Delhi Daredevils,Kings XI Punjab,Newlands,2,38,3,4,0,0,0,18,211.111111111111,9.5,0,0,0,0,4,0,0,0,21,6,27,0,27,24.6666666666667,27,22.8888888888889,29.6,158.822299238456,19.6,34,22.9333333333333,19.6,16.4666666666667
V Sehwag,66,Batsman,Delhi Daredevils,Chennai Super Kings,Kingsmead,1,6,0,1,0,0,0,9,66.6666666666667,8.5,0,0,0,0,0,0,0,0,3,0,3,0,3,22.3333333333333,3,13,28.125,153.062572202719,18.5625,4,21.75,18.5625,16
V Sehwag,70,Batsman,Delhi Daredevils,Royal Challengers Bangalore,St George's Park,2,7,1,0,0,0,0,6,116.666666666667,9,0,0,0,0,0,0,0,0,4,0,4,0,4,16.3333333333333,4,21,26.8823529411765,150.921636582951,17.7058823529412,6,20.8235294117647,17.7058823529412,15.4117647058824
V Sehwag,74,Batsman,Delhi Daredevils,Rajasthan Royals,SuperSport Park,1,16,1,2,0,0,0,11,145.454545454545,9,0,0,0,0,0,0,0,0,7,2,9,0,9,6.5,9,12.5,26.2777777777778,150.61790929804,17.2222222222222,14,20.4444444444444,17.2222222222222,15.1666666666667
V Sehwag,78,Batsman,Delhi Daredevils,Deccan Chargers,SuperSport Park,2,20,0,4,0,0,0,11,181.818181818182,9.5,0,0,0,0,0,0,0,0,8,6,14,0,14,24,11.5,20.3636363636364,25.9473684210526,152.260028904363,17.0526315789474,16,20.2105263157895,17.0526315789474,14.9473684210526
V Sehwag,99,Batsman,Delhi Daredevils,Deccan Chargers,Kingsmead,1,11,0,1,0,0,0,10,110,8.5,0,0,0,0,0,0,0,0,8,0,8,0,8,20,5.5,12,25.2,150.147027459145,16.6,4,19.4,16.6,14.7
V Sehwag,102,Batsman,Delhi Daredevils,Kings XI Punjab,OUTsurance Oval,1,9,0,2,0,0,0,10,90,8.5,0,0,0,0,0,0,0,0,3,0,3,0,3,19.25,3,11.1,24.4285714285714,147.282883294424,15.952380952381,8,18.8571428571429,15.952380952381,14.4761904761905
V Sehwag,105,Batsman,Delhi Daredevils,Rajasthan Royals,OUTsurance Oval,1,2,0,0,0,0,0,8,25,8,0,0,0,0,0,0,0,0,2,0,2,0,2,5.6,2.5,10.2727272727273,23.4090909090909,141.724570417405,15.3181818181818,0,18,15.3181818181818,14.1818181818182
V Sehwag,108,Batsman,Delhi Daredevils,Royal Challengers Bangalore,New Wanderers Stadium,1,0,0,0,0,0,1,2,0,8,0,0,0,0,0,0,0,-2,-2,0,-2,0,-2,11.75,-2,9.25,22.3913043478261,135.56263257317,14.5652173913043,0,17.2173913043478,14.5652173913043,13.6521739130435
V Sehwag,112,Batsman,Delhi Daredevils,Mumbai Indians,SuperSport Park,2,50,2,5,1,0,0,29,172.413793103448,10,0,0,0,0,0,8,0,0,37,6,43,0,43,27,22,22.25,23.5416666666667,137.098097595265,15.75,32,17.8333333333333,15.75,14.2916666666667
V Sehwag,113,Batsman,Delhi Daredevils,Deccan Chargers,SuperSport Park,1,39,0,5,0,0,0,32,121.875,9,0,0,0,0,4,0,0,0,28,0,28,0,28,21.6,23.5,10.6923076923077,24.16,136.489173691454,16.24,20,17.92,16.24,15
V Sehwag,117,Batsman,Delhi Daredevils,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2,8,0,2,0,0,0,6,133.333333333333,9,0,0,0,0,0,0,0,0,2,0,2,0,2,15.8,2.5,20.6923076923077,23.5384615384615,136.367795216142,15.6923076923077,8,17.5384615384615,15.6923076923077,14.6538461538462
V Sehwag,121,Batsman,Delhi Daredevils,Rajasthan Royals,"Sardar Patel Stadium, Motera",2,75,5,8,1,0,0,35,214.285714285714,9.5,0,0,0,0,0,8,0,0,44,6,50,0,50,13,50,22.7857142857143,25.4444444444444,139.25364407057,16.962962962963,62,19.1851851851852,16.962962962963,15.4074074074074
V Sehwag,124,Batsman,Delhi Daredevils,Mumbai Indians,Feroz Shah Kotla,2,26,0,4,0,0,0,16,162.5,9,0,0,0,0,0,0,0,0,14,4,18,0,18,24.75,14.4285714285714,22.4666666666667,25.4642857142857,140.08387106805,17,16,19.0714285714286,17,15.4285714285714
V Sehwag,126,Batsman,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,1,74,3,10,1,0,0,41,180.487804878049,10,0,0,0,0,0,8,0,0,43,6,49,0,49,29,18.75,13.4285714285714,27.1379310344828,141.477110164946,18.1034482758621,58,20.4137931034483,18.1034482758621,16.3103448275862
V Sehwag,130,Batsman,Delhi Daredevils,Deccan Chargers,Barabati Stadium,2,3,0,0,0,0,0,7,42.8571428571429,8,0,0,0,0,0,0,0,0,3,0,3,0,3,18.5,3,21.25,26.3333333333333,138.189777921353,17.6,0,19.7333333333333,17.6,16
V Sehwag,136,Batsman,Delhi Daredevils,Royal Challengers Bangalore,M Chinnaswamy Stadium,1,12,0,2,0,0,0,11,109.090909090909,8.5,0,0,0,0,0,0,0,0,6,0,6,0,6,10.6,16.5,12.9333333333333,25.8709677419355,137.251104733274,17.2258064516129,8,19.3548387096774,17.2258064516129,15.8387096774194
V Sehwag,141,Batsman,Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,1,8,0,2,0,0,0,3,266.666666666667,9.5,0,0,0,0,0,0,0,0,2,0,2,0,2,0,16.8888888888889,12.25,25.3125,141.295341043693,16.75,8,19,16.75,15.4375
V Sehwag,144,Batsman,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,1,19,1,3,0,0,0,13,146.153846153846,9,0,0,0,0,0,0,0,0,7,2,9,0,9,12.4285714285714,16.1,12.0588235294118,25.1212121212121,141.442568471273,16.5151515151515,18,18.969696969697,16.5151515151515,15.3636363636364
V Sehwag,150,Batsman,Delhi Daredevils,Royal Challengers Bangalore,Feroz Shah Kotla,1,35,2,5,0,0,0,22,159.090909090909,9,0,0,0,0,4,0,0,0,18,4,22,0,22,12.5,16.6363636363636,12.6111111111111,25.4117647058824,141.961637313027,16.6764705882353,32,19.3529411764706,16.6764705882353,15.5588235294118
V Sehwag,154,Batsman,Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,2,64,3,6,1,0,0,43,148.837209302326,10,0,0,0,0,0,8,0,0,45,2,47,0,47,15.6666666666667,22.5,22.7647058823529,26.5142857142857,142.158082227007,17.5428571428571,42,20,17.5428571428571,16.3428571428571
V Sehwag,160,Batsman,Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,1,0,0,0,0,0,1,1,0,8,0,0,0,0,0,0,0,-2,-2,0,-2,0,-2,12.8333333333333,15.0833333333333,11.8421052631579,25.7777777777778,138.20924660959,17,0,19.4444444444444,17,15.9166666666667
V Sehwag,163,Batsman,Delhi Daredevils,Mumbai Indians,Brabourne Stadium,2,20,0,3,0,0,0,19,105.263157894737,8.5,0,0,0,0,0,0,0,0,11,0,11,0,11,22,11,22.1111111111111,25.6216216216216,137.318811779459,16.8378378378378,12,19.2432432432432,16.8378378378378,16
V Sehwag,165,Batsman,Delhi Daredevils,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2,4,0,0,0,0,0,4,100,8.5,0,0,0,0,0,0,0,0,4,0,4,0,4,24,27,21.1578947368421,25.0526315789474,136.336737785263,16.5,0,18.7368421052632,16.5,15.6842105263158
V Sehwag,170,Batsman,Delhi Daredevils,Deccan Chargers,Feroz Shah Kotla,2,8,0,2,0,0,0,6,133.333333333333,9,0,0,0,0,0,0,0,0,2,0,2,0,2,16.1428571428571,14.0769230769231,20.2,24.6153846153846,136.2597274147,16.1282051282051,8,18.4615384615385,16.1282051282051,15.4358974358974
V Sehwag,180,Batsman,Delhi Daredevils,Mumbai Indians,Feroz Shah Kotla,1,19,1,2,0,0,0,16,118.75,9,0,0,0,0,0,0,0,0,10,0,10,0,10,20,13.7857142857143,11.75,24.475,135.821984229333,15.975,14,18.35,15.975,15.45
V Sehwag,182,Batsman,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,1,4,0,1,0,0,0,2,200,9.5,0,0,0,0,0,0,0,0,1,0,1,0,1,11,6,11.2380952380952,23.9756097560976,137.387301687154,15.609756097561,4,18,15.609756097561,15.1219512195122
V Sehwag,191,Batsman,Delhi Daredevils,Pune Warriors,Dr DY Patil Sports Academy,2,37,0,6,0,0,0,25,148,9,0,0,0,0,4,0,0,0,23,2,25,0,25,25,28.5,20.4285714285714,24.2857142857143,137.639984980317,15.8333333333333,24,18.1428571428571,15.8333333333333,15.3571428571429
V Sehwag,194,Batsman,Delhi Daredevils,Deccan Chargers,Feroz Shah Kotla,2,12,0,3,0,0,0,7,171.428571428571,9,0,0,0,0,0,0,0,0,3,0,3,0,3,14.5,13.0666666666667,19.6363636363636,24,138.425766060509,15.5348837209302,12,18,15.5348837209302,15.1627906976744
V Sehwag,200,Batsman,Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,1,77,4,8,1,0,0,37,208.108108108108,9.5,0,0,0,0,0,8,0,0,49,6,55,0,55,18.8571428571429,15.6875,13.2272727272727,25.2045454545455,140.0094556525,16.4318181818182,56,18.8636363636364,16.4318181818182,15.6590909090909
V Sehwag,204,Batsman,Delhi Daredevils,Royal Challengers Bangalore,Feroz Shah Kotla,1,25,0,3,0,0,0,18,138.888888888889,9,0,0,0,0,0,0,0,0,16,2,18,0,18,13.2857142857143,15.8235294117647,13.4347826086957,25.2,139.984554168864,16.4666666666667,12,18.7111111111111,16.4666666666667,15.7111111111111
V Sehwag,207,Batsman,Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,2,34,1,5,0,0,0,23,147.826086956522,9,0,0,0,0,4,0,0,0,20,2,22,0,22,17.25,16.1666666666667,19.7391304347826,25.3913043478261,140.155022272944,16.5869565217391,26,18.8695652173913,16.5869565217391,15.8695652173913
V Sehwag,210,Batsman,Delhi Daredevils,Kochi Tuskers Kerala,Nehru Stadium,1,80,5,8,1,0,0,48,166.666666666667,10,0,0,0,0,0,8,0,0,49,4,53,0,53,53,53,15.0833333333333,26.5531914893617,140.719099813236,17.3617021276596,62,19.7872340425532,17.3617021276596,16.5531914893617
V Sehwag,215,Batsman,Delhi Daredevils,Kochi Tuskers Kerala,Feroz Shah Kotla,1,15,1,2,0,0,0,9,166.666666666667,9,0,0,0,0,0,0,0,0,6,0,6,0,6,29.5,15.6315789473684,14.72,26.3125,141.259674122682,17.125,14,19.6666666666667,17.125,16.3958333333333
V Sehwag,220,Batsman,Delhi Daredevils,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",2,119,6,13,0,1,0,58,205.172413793103,10,0,0,0,0,0,0,16,0,16,6,22,0,22,15.3333333333333,41,19.8333333333333,28.2040816326531,142.564015748609,17.2244897959184,88,21.0612244897959,17.2244897959184,17.2448979591837
V Sehwag,223,Batsman,Delhi Daredevils,Mumbai Indians,Wankhede Stadium,2,2,0,0,0,0,0,4,50,8,0,0,0,0,0,0,0,0,2,0,2,0,2,17.4285714285714,2.5,19.12,27.68,140.712735433637,16.92,0,20.64,16.92,16.98
V Sehwag,250,Batsman,Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,2,20,1,1,0,0,0,13,153.846153846154,9,0,0,0,0,0,0,0,0,14,4,18,0,18,17.4,21,19.0769230769231,27.5294117647059,140.970253441725,16.9411764705882,10,20.4313725490196,16.9411764705882,16.9019607843137
V Sehwag,254,Batsman,Delhi Daredevils,Royal Challengers Bangalore,M Chinnaswamy Stadium,2,0,0,0,0,0,1,1,0,8,0,0,0,0,0,0,0,-2,-2,0,-2,0,-2,11.375,10.3333333333333,18.2962962962963,27,138.259287029385,16.5769230769231,0,20.0384615384615,16.5769230769231,16.5961538461538
V Sehwag,259,Batsman,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,2,33,1,4,0,0,0,21,157.142857142857,9,0,0,0,0,4,0,0,0,22,4,26,0,26,24.3333333333333,16.15,18.5714285714286,27.1132075471698,138.61558080511,16.7547169811321,22,20.0754716981132,16.7547169811321,16.6792452830189
V Sehwag,267,Batsman,Delhi Daredevils,Mumbai Indians,Wankhede Stadium,2,32,1,2,0,0,0,37,86.4864864864865,8.5,0,0,0,0,4,0,0,0,27,0,27,0,27,18.625,10.6666666666667,18.8620689655172,27.2037037037037,137.650227206617,16.9444444444444,14,19.962962962963,16.9444444444444,17.0555555555556
V Sehwag,272,Batsman,Delhi Daredevils,Deccan Chargers,Feroz Shah Kotla,2,7,0,1,0,0,0,5,140,9,0,0,0,0,0,0,0,0,4,0,4,0,4,14.2,15.5714285714286,18.3666666666667,26.8363636363636,137.692950348315,16.7090909090909,4,19.6727272727273,16.7090909090909,16.8363636363636
V Sehwag,274,Batsman,Delhi Daredevils,Pune Warriors,Feroz Shah Kotla,2,57,4,5,1,0,0,33,172.727272727273,10,0,0,0,0,0,8,0,0,38,6,44,0,44,34.5,16.8636363636364,19.1935483870968,27.375,138.31856324794,17.1964285714286,44,20.1071428571429,17.1964285714286,17.125
V Sehwag,279,Batsman,Delhi Daredevils,Pune Warriors,Subrata Roy Sahara Stadium,2,87,3,10,1,0,0,48,181.25,10,0,0,0,0,0,8,0,0,56,6,62,0,62,43.6666666666667,62,20.53125,28.4210526315789,139.071746348853,17.9824561403509,58,20.7719298245614,17.9824561403509,17.6666666666667
V Sehwag,282,Batsman,Delhi Daredevils,Mumbai Indians,Feroz Shah Kotla,1,73,4,8,1,0,0,43,169.767441860465,10,0,0,0,0,0,8,0,0,45,4,49,0,49,22,18.2608695652174,16.0384615384615,29.1896551724138,139.600982478363,18.5172413793103,56,21.3793103448276,18.5172413793103,18.1034482758621
V Sehwag,285,Batsman,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,1,63,2,8,1,0,0,40,157.5,10,0,0,0,0,0,8,0,0,41,4,45,0,45,14.7777777777778,19.375,17.1111111111111,29.7627118644068,139.904355656696,18.9661016949153,44,21.7627118644068,18.9661016949153,18.4745762711864
V Sehwag,288,Batsman,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,2,73,1,12,1,0,0,39,187.179487179487,10,0,0,0,0,0,8,0,0,42,6,48,0,48,18.1,20,21.3636363636364,30.4833333333333,140.692274515409,19.45,54,22.3,19.45,18.8166666666667
V Sehwag,297,Batsman,Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,1,23,1,3,0,0,0,9,255.555555555556,9.5,0,0,0,0,0,0,0,0,11,0,11,0,11,16.3333333333333,19.04,16.8928571428571,30.3606557377049,142.575279122625,19.3114754098361,18,22.2295081967213,19.3114754098361,18.655737704918
V Sehwag,301,Batsman,Delhi Daredevils,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",2,4,0,1,0,0,0,2,200,9.5,0,0,0,0,0,0,0,0,1,0,1,0,1,13,27.6666666666667,20.7647058823529,29.9354838709677,143.501484298066,19.0161290322581,4,21.9354838709677,19.0161290322581,18.3870967741935
